unique_apps_per_day,avg_daily_screen_time_hrs,financial_apps_installed,online_txn_count_last_30d,avg_txn_amount,bank_sms_count,avg_distance_travelled_km,places_visited_weekly,calls_per_day,distinct_contacts_weekly,avg_call_duration_mins,social_media_pct,finance_app_time_pct,regular_sleep_pattern,battery_charging_regular,monthly_data_usage_gb,recent_app_installs,income_bracket,existing_debt_amount,education_level,cluster_id,loan_amount_requested,savings_worth,employment_type,loan_default
32.565871560905066,3.4697037376729876,1.0694524236952703,55.4904791403832,3045.0718459512814,62.976987425236295,28.762977003248494,4.882373233988843,36.748613707092915,27.89498443200176,53.13805933883452,0.5731288652698172,0.5674982707627176,0.3272157565042667,0.417439728467743,24.189582274842337,9.530576063187212,Low,37201.89741031728,Secondary,CL032,22886.806765824065,195466.6474980167,Delivery Boy,1
43.69291424983271,1.8498811333560725,2.958286014791611,28.037481285814103,1723.1786411746125,53.9131678405922,22.59356696508399,6.928542160988186,47.2402164948155,76.02214690955807,91.16984244893425,0.42433911535500246,0.6242983311278992,0.5517510361652801,0.4385767636685762,16.807662317968003,11.959915773560416,Medium,6867.098479008337,Graduate,CL040,19424.954785250433,88667.46469159902,Unemployed,0
35.625146842187476,1.9333796848485636,2.7914070440348455,41.00515596145946,4156.0591382446,36.95064191056387,31.439083552254974,10.18726625829666,55.42507714709613,50.2910756115006,58.422558394351306,0.46840096780296747,0.5938339156015567,0.45002425547667835,0.4649141493598499,16.289621786255463,7.539595121731161,Low,13871.766722008182,Secondary,CL029,22759.36673201012,52098.658950470446,Daily Wage Worker,0
50.51651243940873,3.6808799068037383,2.437187548230193,44.22631273747447,1116.838137078657,28.04135980357118,24.48760288771047,12.714898144595223,52.58901668553276,36.341417198371325,83.21612218461743,0.6025547832641011,0.4477443158712475,0.5183813760822321,0.5571519174498916,22.991263896869953,9.419434968578676,Medium,30843.69064311374,Primary,CL013,21388.774046088452,169350.9787079747,Shop Owner,1
49.711925663745546,1.6814618037094966,2.044439665691168,42.30853183275842,4451.7710910030555,29.780339072342905,28.721552948409315,5.400571439604442,40.004384940233734,51.820519364638585,64.38221916061956,0.44669432449906854,0.49541388968864486,0.7432267043528552,0.6964428269929236,26.325327656609264,8.887608367548287,Medium,13942.102644792834,Primary,CL012,20721.444082260994,114303.19057376192,Daily Wage Worker,0
39.38018240314758,3.4254402636133574,2.0340636773730836,42.29471499049607,3034.021035314475,53.9418241556681,39.12437434819745,4.064861127504298,63.57777495909023,59.709926444970094,76.13172807773253,0.5063560587249712,0.519726792402504,0.6231422571818378,0.6647896396296884,16.858273423736527,6.64075889999317,Low,30405.613353377998,Primary,CL040,22971.861175932037,180525.62665904107,Unemployed,1
51.13425703751283,1.9491459857899398,2.4684260204529425,32.686955184179,1084.7595233734482,19.172725154523423,25.126453987699364,2.837516759281212,29.199908870698323,36.48322719672447,79.96800789862709,0.4300961300812908,0.5877145128419515,0.3830886850519345,0.5146025946422372,19.136654661792623,8.0260293455976,Medium,18626.31601930712,Secondary,CL038,21688.175556877162,92809.32576629365,Daily Wage Worker,0
45.59611339096825,1.7436476601159514,2.5710109205100298,36.000866883183036,859.452058175231,54.17032410331154,38.21620101296875,11.916017345559025,30.916588798742414,33.53595859786688,45.88770733045921,0.36031943761795676,0.5811206471106054,0.4706121342395203,0.5783839491983453,18.717040028639257,10.353415429325793,Low,14037.852905733955,Graduate,CL032,20617.697273957754,78551.47353675614,Unemployed,0
52.59847407320974,2.0008060343225953,1.5050660003055838,38.14863259391617,5009.623289640781,54.50931963825589,19.927032369621358,4.042853455879352,58.17997391230025,41.12178721057905,72.47631003139044,0.5309585189041063,0.6542089884333007,0.765222494476106,0.6831249958637038,13.570223513120329,14.269896194810332,Medium,8785.876432522396,None,CL037,18937.62153149827,72613.83972515257,Farmer,0
44.479841635731766,4.505647124410361,2.0400105052318676,44.65305705597681,3734.967708400535,44.45338639856825,42.6909993583851,6.156401312040248,39.991586429663506,45.03039191852726,54.23607515314043,0.7488391361133395,0.6113556973455585,0.513614974746898,0.3949006434381268,25.800101670959044,11.159695831970947,Low,33016.78729940646,None,CL022,21537.519210935032,186618.99247120987,Delivery Boy,1
43.729924515726275,1.3577026095093978,1.880043375881379,49.258643996428724,1943.825993693721,55.46339757789112,34.9942355165205,3.821878237389884,8.44286198280841,72.35524671377723,32.660758330597886,0.3182477253857293,0.5279806340617124,0.2994881040718955,0.38169862511137825,18.926519972714292,12.976252668068502,Medium,38050.99722309291,Graduate,CL034,20747.017065728447,189790.76226463146,Farmer,1
44.496039337008376,2.109697044181743,2.253371536887061,37.21054149424343,2322.4148303675447,52.21472902344752,28.821829058969808,3.734227798674309,35.26164457309059,56.7181308459202,66.14478605523146,0.4621465481834337,0.4966729189385258,0.37741531811298734,0.4584590216240302,21.950354628476184,6.2725835495449385,Medium,18685.618885604606,None,CL034,20969.122454412278,134854.7556387818,Unemployed,0
46.58518719369155,1.2589136292249279,1.2149698210391084,47.30387669108802,2099.0636263864208,54.10171545101648,35.89091466575159,2.464887790253999,66.31231853921852,28.38783586936408,71.82156384327664,0.3972791332456248,0.5123921780244683,0.48796749629632696,0.6792199766901494,17.47645716051129,9.662850989316345,Medium,8104.599451357721,Secondary,CL015,19706.38517722429,100499.33170677916,Delivery Boy,0
61.940961730046865,2.2399353070142127,3.333992961663626,44.54606464427656,1794.1666521803518,20.14768602736,48.15074833612319,2.200461424684495,34.802899802011126,42.86061593773886,78.14928696159663,0.41076728491292835,0.5848983498105731,0.6389036520485747,0.4388384746962461,22.714020334784763,6.174934875808384,Medium,10166.330243108023,None,CL005,21159.703275966585,92229.71130703458,Shop Owner,0
63.987186306055364,1.4813338138475445,3.0235604370156204,41.49497498913073,2056.3450179646575,13.945482245893935,43.076893007137315,6.491655279096377,27.283798759881453,39.800558070843735,45.155435665782605,0.4173742502621773,0.5145535706863958,0.5441584440381362,0.4170781122899811,20.572472844417995,4.132152823043053,Low,16273.762605575288,Graduate,CL007,18686.839073107687,132259.5722566893,Delivery Boy,0
42.31508726855947,2.4096269338473757,3.0580959875597094,34.050096846826435,2644.9165987065553,42.31937332192942,38.29906948394154,3.0341423184558862,51.24418400484665,68.26115153022471,71.26212487540694,0.5785064343477935,0.5113706093464794,0.5256377150543783,0.5861834716939653,17.89862305873301,10.193216054963955,Low,16609.901305670548,Secondary,CL012,18337.253168963813,74532.24062418914,Daily Wage Worker,0
33.4436652963792,2.7046700454480246,2.3344825316924402,50.05456697707594,4289.3693007748325,35.79976084316286,30.895664967122464,5.918459296618696,37.465301476084015,19.424578534759267,51.32938993401848,0.512420215295495,0.5240834992258517,0.3099007375538495,0.5475085904764072,19.310821488691673,7.839065058065166,Medium,38845.20225650165,Graduate,CL001,20508.527598095905,180434.6297472473,Farmer,1
47.58649499455367,1.3704680033015377,2.961711232329466,40.415466074283245,3572.663864556338,14.479051228797264,36.01347318726981,5.120347994744256,33.96612056676891,47.13066904714099,87.55998468968134,0.3576056655101385,0.6768210389918304,0.2816658699601712,0.3759907165415052,13.407169291356844,9.660123439378465,Medium,19417.143227001034,None,CL019,20262.816033018174,128492.79574294774,Daily Wage Worker,0
41.61757069158357,1.8028415163608478,2.1085230674431004,54.94839367419486,1703.150091095315,45.81111181371017,28.989095374722282,1.802041148754454,38.619938862760904,30.02324473556831,59.734059552762346,0.4190283954930787,0.34914196693595967,0.5512991755304392,0.617986668569436,16.244102994856704,6.668563369170704,High,22531.84554174743,None,CL019,21843.786975516596,150845.66099391962,Shop Owner,1
49.1105203541753,1.729447942568141,1.7118338827740098,49.669917184474706,2584.073909144324,36.15581375768932,31.52653391308268,3.3016424752786686,50.354466621635595,59.70421911892751,53.398683262888596,0.38269844095744143,0.7498685446089011,0.7289414098136069,0.5547407304146961,9.16164689692789,8.16176193450946,Low,15045.762737049821,Graduate,CL049,20746.822697831965,112481.43676575382,Farmer,0
27.152289562168498,1.0308100419642323,1.6016302565458185,43.64576429379448,1442.8651269323877,36.9724322849559,30.362609602657102,8.456483131398207,75.76886349242852,40.94663121388153,37.227740649733896,0.12270252480424376,0.5391900182983321,0.6638605363059,0.6358741493205164,20.70320093771078,8.280383694501968,Low,24032.555960204016,Graduate,CL045,18208.083435403612,147860.89896124165,Shop Owner,0
50.20217339679328,1.0447395867565707,2.9046497189142317,45.975381314917435,996.8426053532629,33.3932378118828,28.500404042317214,3.8254276866655976,59.56563320079181,65.63653445776342,107.0525404689669,0.30498992687725257,0.6154350762433419,0.47315493500580696,0.6341064488637395,21.56607120665659,10.54783716328042,Low,17796.79948231036,Graduate,CL047,19718.69804277363,99540.43246233475,Farmer,0
51.612297946057105,2.0904177752527024,1.9444059921082038,41.49417992843917,2841.9561509384926,44.29515218956951,28.744220883274863,5.590585380460716,46.21356507990681,63.43953213947361,62.15679022395076,0.41400246082677294,0.6874596032191126,0.5754483466849586,0.6420581955190802,23.237561691581142,7.338341922526892,Medium,11079.43300477273,Secondary,CL015,19751.262139906998,98104.50777218617,Shop Owner,0
34.76659131029996,1.7511321731286542,2.559427924640343,39.278130007099065,2032.26242686028,59.51143432833064,28.29957691093226,4.758715200543297,25.437536556497292,50.95733685780265,66.13431165935486,0.48225172980409425,0.5807196940886683,0.6135039746859694,0.6805768583962961,17.61444749754193,11.276868059754637,Low,16186.838963401226,Graduate,CL028,20974.188544126428,120903.30584274622,Unemployed,0
43.13433763127934,1.8003500689599792,2.839485779773817,38.27592360121278,3250.597126710027,35.425061918701616,26.421419481330496,4.746966423942568,25.771500197024615,30.036826791938505,77.44096583339818,0.4756638132246452,0.5999684658335184,0.74631029965037,0.37353805034065135,17.649080847973718,9.8326827279339,Medium,16106.951814357877,Secondary,CL041,19024.508065068814,106138.7588289207,Farmer,0
46.206156220822024,1.8875516805618722,2.299102032707308,20.29623817620238,800.9324946470489,33.66045009651676,30.132189547006682,3.3041339205695923,39.185308867397524,54.38436159917646,66.09308311725266,0.5171901436675385,0.447671758290488,0.5412386181327938,0.6070629138561361,21.398228988052853,12.131130378574198,Low,13293.716658771446,None,CL019,18567.78033532795,117367.44601924859,Shop Owner,0
30.46996704869344,2.838759866560691,2.3945162991318765,34.85731538951945,3352.595084735789,47.123927208296735,27.30329379879262,6.570268073503685,47.191286342959216,36.24038946423805,30.789041726615082,0.47552962271534793,0.36817506585537435,0.23694552682099446,0.5924680775592449,15.112111749680611,13.525865498619481,Medium,28341.61435857974,None,CL049,22353.23253678054,165029.00065029558,Delivery Boy,1
45.69734415391062,1.4920439180444107,2.906719818605201,38.735273610338155,878.9903517911965,34.269275575851076,30.754655696175504,5.425093567363933,56.33750123001355,63.839556083862774,19.631242479815576,0.335459378646267,0.553754812078013,0.3755954692935254,0.5383974450664524,11.671194108004267,10.40394852910975,Low,16095.28543135608,Graduate,CL031,20063.15359630905,111620.361931864,Shop Owner,0
34.136132435587996,1.09727672680505,2.4064560186708057,52.58185348204556,7645.751568198559,40.40668150641053,40.898553614184735,7.093119084088158,32.40777577362209,44.35058387034021,42.458096993553106,0.3290835346706752,0.3675581573232776,0.43072495314051346,0.6219747483298981,9.31540491736112,9.31685891076533,Medium,33685.75651996594,Graduate,CL021,21139.81270442368,180288.82028038983,Shop Owner,1
59.44401973361174,1.2240172446095579,2.5235405552271497,39.18723441421306,1406.079325207501,52.63459627898498,34.5379541881151,2.843512183031568,43.186862440129005,41.95751979498691,77.03703149344265,0.31678728674573053,0.7756219351030077,0.5710186728825597,0.18096725703908423,22.482395431345196,8.696892443041927,Medium,19353.13126036824,Primary,CL016,18432.217945039938,133623.10189321736,Shop Owner,0
22.56036805754847,3.6562547206426137,3.0384249421453866,38.07364797828897,2991.146702271289,39.50025610851643,29.20687925505052,3.0409489710191964,65.55180965278875,31.793206267228136,61.057729890148075,0.688650630035466,0.5260278084321237,0.5133416928704425,0.24787352094315435,19.45477544033958,9.084655499696067,Low,31045.86985222994,Primary,CL008,21036.4294184631,170179.9496321954,Daily Wage Worker,1
45.53934014674634,1.0110166399113132,1.1581602432875417,38.302076678456864,2094.4673257518953,53.811874871186276,23.537032520046235,3.616417690451411,58.42304874595433,41.60097588419063,69.26506392570124,0.30575192931379175,0.6365709224837018,0.4295109725280889,0.5536884926827179,15.107441998801104,10.369709653195581,Medium,22852.13072882512,Secondary,CL034,20492.820118393047,133325.9382476063,Delivery Boy,0
44.701370201916106,2.3385913631695043,2.402489335280742,40.53429956043239,1169.6950849929767,71.36278966111635,33.661764012808085,4.583454043827824,36.582679637176945,53.56090918039576,95.78507709366203,0.4737981957252532,0.6139848491053727,0.46998989012377773,0.6357310144118894,24.594270640848666,9.279660901545842,Low,14868.462794698858,Secondary,CL040,20338.01134932213,122205.44808297968,Farmer,0
50.49944815148453,1.6937792204456006,2.889693677521973,34.2502233532241,1177.0794180239827,56.98850566732508,30.645226042098024,2.663516607519299,42.38013059595194,36.152159316566426,51.076570412069586,0.37350949421049795,0.6078218288596651,0.46395573847044064,0.7125628014448074,21.479006571330494,9.79783233121838,Low,15921.959039595979,Secondary,CL032,17814.057567068376,128717.59364016379,Daily Wage Worker,0
36.84593094535583,3.8633197507087615,3.073701972320525,52.290156005204665,12086.948737849421,87.58164136555071,5.6717685185157904,2.2753234488348317,47.5462139748615,34.90639792828101,48.83936871745733,0.6261653932929373,0.5298307396509677,0.3858478946886351,0.6075340197786365,20.455252460529206,13.075261116200544,High,30281.954025688185,Graduate,CL013,23243.31549472378,174189.89428534007,Shop Owner,1
52.77035714453962,1.732712107804787,2.513919747106826,29.523787968489383,346.3511547308358,47.22071207103126,32.22796983644779,1.9002654920395936,62.3435155609376,50.04669079257226,56.012594519648886,0.4066784045264183,0.4755293428242797,0.5255613711542862,0.3489626090965966,16.904608565458375,8.721201212073128,High,10986.247256968298,None,CL044,14956.806883571451,105558.31263092451,Unemployed,0
28.92849999597174,2.5403680355243883,2.058051998580618,33.99817913720957,2089.8822593493533,46.26750274074575,38.60728011298498,3.2258046393110917,40.903028123828506,65.23975075240509,69.50350312665293,0.5852763898178526,0.42479782440393593,0.38710293207895513,0.6156171004429561,12.329239430307508,6.43173279482316,Medium,20511.385247898535,None,CL044,18690.16349505219,132869.32653880882,Delivery Boy,0
60.98867237783266,3.312948114609124,2.355017399109928,21.516489449320282,797.8321413080924,54.32386753870574,39.671088579238685,7.201097185455181,47.98386196627691,57.62735250240056,51.13068603881652,0.5756639384001394,0.6628250092890009,0.4388945312568558,0.6459448344839506,18.73172696565905,3.7003482143111084,Medium,14513.419195652803,Graduate,CL029,20961.709857117407,128318.93215193316,Daily Wage Worker,0
47.24200943782438,1.4084622282592798,3.031373818815906,35.01977514574372,1089.0753001425255,42.109694159549434,21.408399362961248,3.1481770400927362,32.92086530208315,46.61926533892767,67.01526288058297,0.26553683321053,0.6821277125907756,0.3584333443327838,0.6714264009669464,24.805591605122203,11.813136706241139,Medium,11209.730718078681,Secondary,CL036,20618.158566573395,70688.39162288244,Unemployed,0
67.70753369429643,2.3537952458958094,1.8181785741588268,46.1438473387884,7193.0208063695045,63.12223378013093,36.238633901746404,3.784321253411152,47.645086931515486,42.36140119892367,61.82311595885758,0.569197818819061,0.7013291530190333,0.7003064257825361,0.7166329871473902,17.606751636802933,9.65756300962368,Low,12634.907832497318,None,CL039,21644.251894461137,97133.70067716247,Unemployed,0
34.8451358022343,3.9649239473812004,2.044642483347132,52.3247085450269,4486.432067041154,24.111146623720558,22.469980248862967,2.9145914390866183,50.6532013021763,36.9151348362551,73.51497918126438,0.671712681968163,0.4992220867372431,0.3006716849242863,0.5623238998307057,23.68316033766311,15.22591458983448,Low,32152.19056624649,None,CL036,21960.234894627225,188568.8987698089,Daily Wage Worker,1
45.2316575487545,1.7232898471066627,3.9392355820534597,47.9668240959612,732.0360967756418,44.39866233678207,22.238098339013895,4.534973397454766,61.59347343039328,48.73004094246046,82.11593668357382,0.44610357906977105,0.6794079296672093,0.6348893903368774,0.8660185078704837,16.07331616626567,10.360595916538289,Medium,16840.03797690088,Graduate,CL016,19932.01280186609,145970.08715722465,Shop Owner,0
35.1383336581437,2.636062326504272,2.26526811329113,33.37512505008087,1762.43399646524,37.651200917434686,43.23757888118635,3.1603575976022076,59.84086372377111,40.88888866054195,63.80746575542518,0.5996111695748113,0.5901457872077532,0.27064297382980285,0.6368644533339483,25.26330847245172,12.952342785960045,Low,14694.959715267345,Primary,CL005,21020.124343958843,64251.09010606029,Delivery Boy,0
61.588339366407865,2.0743033643694124,2.5820592271692253,33.541255077574405,1744.817909427496,59.338552093875755,27.578216149953686,4.897294166178195,43.68296780237714,54.23555094120756,75.35683184218027,0.4741006143650912,0.5541914705942177,0.6502380588501114,0.6331744931808779,20.059773469426755,8.74265386525356,Low,8031.581965359037,None,CL009,20143.124695916496,90943.15095047196,Shop Owner,0
47.161628792282215,1.611945177985649,2.2562667381320254,40.148886847443755,1449.829925906004,26.10953127570942,17.219356666685925,1.9075502695068103,41.0322005011155,71.57397460112648,65.98321558758295,0.40428161126791845,0.5949578908158573,0.3974901321648506,0.5251228932109998,18.71333819430011,11.032044626356525,Medium,20065.615147236607,Primary,CL002,21470.78278653036,123090.70279715388,Farmer,0
33.20157100359638,2.595772933977977,1.3584942625849714,52.59727285314066,2805.9699207295266,35.89251865305535,31.251925030503685,5.178046470635747,61.32579397856796,35.25275773768823,76.89279085135048,0.41627929879919734,0.5671326896840447,0.3548389363663227,0.6087356054955338,18.76200431141965,11.901169566822466,Low,28196.985559767447,Graduate,CL046,21031.7116156125,142262.3781384866,Unemployed,1
50.72810130195134,1.7948506105158002,1.9427037364645496,46.577000713412396,1587.6420714472988,65.29049332346301,28.044466962656873,2.4336167657789267,39.45601426004033,39.914086987861154,75.09616629002966,0.4898872593800826,0.6053853155622992,0.5661433817904475,0.5081795804754292,15.464674220860552,10.002056468401424,Medium,17982.456122843607,Secondary,CL005,19213.37961722336,144195.03749352688,Farmer,0
63.72657304308772,2.2171392681954325,2.1570811698248984,43.752990973977575,4245.535575169817,33.10486786010489,12.483772526239406,11.751719298094372,38.17881851684401,38.04576860435698,64.32172849349865,0.5387109449718733,0.7608033639866689,0.68137538026668,0.3794078660216529,9.98619704736502,10.10545319255209,Medium,22747.276776926203,Primary,CL018,19812.23807298267,159751.9297020484,Daily Wage Worker,0
50.442073003157674,1.5820610799945682,2.1540219177865896,37.9900467105769,2323.005815333878,49.144051168864536,46.06863456327241,6.1088040665309595,36.33140542832628,52.66458568041296,80.82004262204441,0.4143709343516786,0.3272725346709168,0.2724039640203002,0.4858775252220349,19.702360038349717,11.205201196560235,Medium,28326.304445177968,Graduate,CL042,20614.48438873757,183413.59706301268,Daily Wage Worker,1
38.91069630004313,2.8205193490022262,1.551331308580703,54.16414957488691,5048.033119220578,48.680883573298864,38.64000872843784,4.962513172651683,57.81155438285451,30.534840038982946,62.06692503543196,0.40419848190298235,0.36543753914147764,0.5170101673318875,0.5167872649496307,28.25927422658654,6.5517948819567415,Low,28727.93806629289,Secondary,CL036,23823.82299375773,178434.80695450673,Farmer,1
28.629255065393618,1.7035837770465612,1.44690789866989,41.42426471396237,2307.692146457584,17.627545854734628,31.306890405270963,5.435383844563925,64.12904756770253,48.86289639505881,44.91667816611351,0.47459372468909045,0.331177551207422,0.39009143666627866,0.39160854389725686,25.119995411933903,8.509201235769957,Low,27485.859944030948,Graduate,CL007,20983.994604594765,158067.90880607898,Farmer,1
71.02467083876081,1.9045508905856126,2.589066538733819,45.72288792059578,2702.281592910817,43.59181051309201,29.877662698779535,4.8593671480147025,57.696057400182745,42.40942293657655,53.87448237197129,0.40706845827410165,0.5832123741119233,0.4539172666630382,0.5666041352071036,11.879828913460713,8.757749870444481,Medium,16263.155403333649,None,CL002,19371.07771669496,129646.65621734661,Daily Wage Worker,0
47.77674713511192,3.127927608355036,0.7356867367967428,39.11731317812641,1452.4843857760306,44.270300115705304,35.4775650981289,10.61284810934235,59.99791813417784,37.30737915124835,71.75078757358123,0.4623918440661076,0.44877752965876094,0.49717832962985437,0.46198709885310185,23.87967433042011,6.680540983434313,Low,34475.806986364725,None,CL007,22184.83491455295,182253.88432933632,Shop Owner,1
45.42303618138035,2.0733240612952883,3.6439258828343104,39.508270930278975,1297.9271025150192,55.576288329624674,30.883700021035622,4.422683150257972,59.67725283201695,12.435511965630667,83.10460619882647,0.4690726994044858,0.5221495565925467,0.49964588662127024,0.713234487822359,20.593845868044717,8.779122999730182,Medium,18657.00499449911,Secondary,CL004,22101.492572562332,141529.38359566766,Shop Owner,0
34.353243903073505,2.3738041186955723,2.738124450716533,29.876210186097772,6017.919507706147,58.042967889070354,32.37696573288047,5.406299557675056,38.546749222724344,25.487269861481444,69.94345697073564,0.45981009989534005,0.46327523556497396,0.4390437850822775,0.45855006477826254,15.785630889318064,11.883987210030467,Medium,16362.502312324215,None,CL022,21037.63939729341,118373.75756973634,Daily Wage Worker,0
53.19314505174134,1.4084884885635458,2.45718315290411,48.6571691236172,1848.4734624676125,57.843318028514915,30.201745149453835,5.634523481907695,71.29663232421777,52.88236631607164,45.867391263702,0.3278670464125815,0.5748345490219942,0.45304806482745635,0.7084064098286906,18.99274367709267,12.79096179315902,Medium,37037.36334524655,Secondary,CL044,24224.137080052642,186444.17068762297,Farmer,1
51.165423124721706,1.149559513426804,1.8273410953611238,22.597382505719686,1705.4343068718076,38.995444568066816,26.014581937610227,3.132543230797323,31.170900581792925,53.395869111101845,69.88845001949154,0.3019246969242694,0.6172753146012615,0.6583629104490657,0.38736048541776635,23.747528612450893,12.556646276867177,High,18395.56587244003,None,CL032,21017.59484740866,103612.65037784868,Shop Owner,0
25.189642361810602,3.448538970835766,2.098365663631337,54.828276136842675,806.6856174211335,58.83141027676152,35.61460789038687,1.9218105998453265,47.44962210799287,57.54525354422659,59.78120769113018,0.4801005879230025,0.48017241339795125,0.3836291724576171,0.6681475953646923,22.10926944848319,8.192235358135928,Medium,30004.02336375304,Primary,CL005,19533.266872724424,190735.70391138486,Farmer,1
56.1349456339016,2.351206736989028,4.001883060775129,23.63766078459468,2853.0734392936215,55.56314842512907,31.963500055230057,5.005589607291951,23.77754820207463,72.4115248055685,55.06695187200316,0.4910206045731715,0.5702216726948567,0.4728560524051749,0.5181770422330911,11.787346540854383,10.668607132267434,Medium,11594.312924062817,None,CL044,19672.138645082436,106180.67984787455,Delivery Boy,0
43.32586510543163,1.412794225493513,0.929525403336438,27.659617054952314,1548.978187375938,63.26621981570355,31.85297260373838,2.9001185695640497,53.88018092951342,63.240705715650236,59.762766115475706,0.409650020290531,0.6853440964607529,0.5074474649611679,0.5845999300195936,21.97248044242316,8.227431422264525,Medium,4657.909867621631,Primary,CL043,20498.28947018994,96690.12846623937,Unemployed,0
48.337303994542744,2.519030642083458,2.6303721887182574,27.525939937475464,1612.4235685533777,71.99686968944812,35.16865507956005,3.7122846116068713,15.166802759695187,54.318737650113384,74.43045183037096,0.5896838211057376,0.5079994082187821,0.7537725201658487,0.6221188323485589,16.044580363518588,7.930170580649558,Medium,15764.865770089562,None,CL043,20623.18429966971,138676.0377115199,Daily Wage Worker,0
39.86532764713633,2.5371123840363037,1.0560872464777298,43.768153977016844,3427.0424387666076,16.174598030211367,36.39230574582549,2.951465529943968,59.47953493897252,19.678908584820405,59.80876654488419,0.45848663714684207,0.46242009624345215,0.2687875756150395,0.39612214164528536,23.509665082406173,11.74527252585909,Low,30623.039982356335,Primary,CL009,22810.569780857655,168166.70293429104,Delivery Boy,1
